,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
9573,1247853100985126913,"25 new cases and 1 new death in Australia 

[11:45 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic",0,0,0,0,0,0,0,0,1,0,0
7235,1245224627409911813,Anyone who makes a Coronavirus prank during April Fools (or at all) will get these hands,0,0,0,0,0,0,1,0,0,0,0
8782,1245248487274545153,"It might be too early to ask...but in th spirit of better things to come! 
What are your plans for post-covid19?",1,0,0,0,0,0,0,0,0,0,0
992,1245147631245873152,"Sitting in backyard, isolating from Coronavirus but now being hassled by Asian paper wasps 

These little fuckers are going to die.",0,0,0,0,0,0,1,0,0,0,1
5873,1245207556735328258,it almost feels like im being fucked by corona everytime i masterbate,0,0,0,1,1,0,1,0,0,0,0
2219,1245161477172060160,This is real! Please be careful and protect yourselves. We joke and make fun but I had a friend die today #Coronavirus,1,0,0,0,1,1,0,0,0,0,0
2958,1245171065854164992,"Welcome to April, I hope this will get better soon, Covid19 soon disappear from the earth.",1,0,0,0,0,0,0,0,0,0,0
6724,1245217659727294464,"🔴 ⬆️  2 new death(s) confirmed in Thailand 🇹🇭  totaling 12 in this place. Already 42,324 worldwide. #coronavirus #covid19 #Thailand",0,0,0,0,0,0,0,0,1,0,0
7935,1245235707473539072,"Just like government shouldn't be blamed for coronavirus outbreak?? 😂😂

Choice is yours ♥️♥️",0,0,0,0,0,0,0,0,0,0,1
8833,1245249419504689152,I just took an aspirin the kill Nate club justify transmitted there going to give me the corona virus,0,0,0,0,1,0,0,1,0,0,1
258,1245141189130674176,"CT governor on @chrislhayes @MSNBC: Getting ventilators isn't like getting outbid on eBay, it's like surge pricing on Uber. #coronavirus",0,0,0,1,0,0,1,0,1,0,1
5040,1245197216630763523,"dear corona, 
   tomorrow is april fools day! i was hoping your joke could be a disappearing act. thank you. 
     sincerely, the world",0,0,0,0,0,0,0,0,0,1,1
5637,1245204707527794688,J got off the phone w trump. Corona virus is an april fools joke we can bool now,0,0,0,0,0,0,0,0,0,0,1
3285,1245174777297416200,Ima start back ordering stuff when this corona shit over 🥴,1,0,0,0,0,0,1,0,0,0,0
4709,1245192803925159936,i don’t wanna hear any jokes about corona being gone tomorrow for april fools pls,0,0,0,0,0,0,1,0,0,1,0
8261,1245241039457103872,In the coming years govts are going to impose arbitrary local lockdowns to stop protests under the pretext of Corona,0,0,0,0,0,0,0,1,0,0,0
3109,1245172508812328961,"@realDonaldTrump said people can use scarfs to fight the coronavirus. America, God bless still...",0,1,0,0,0,0,1,0,0,0,0
4629,1245191793051762689,Please stay at home and stay safe... Follow the advisories of the govt on the covid19...,1,1,0,0,0,0,0,0,0,0,0
370,1245142325795401735,If there’s gonna be 200k deaths to COVID-19 I think you need to shut this baby down for 2 weeks🥴,0,0,0,1,0,1,0,0,0,0,1
9239,1247749246909960204,"If coronavirus killed as many people as Planned Parenthood does each day, we’d have a real pandemic on our hands.",0,0,0,0,1,0,0,1,0,1,0
7593,1245230218127659008,"can any one tell the difference of conjunctivitis due to corona virus and other viruses like adeno?

#coronavirus
#covid19
#conjunctivitis",0,0,0,0,1,0,0,0,1,1,0
861,1245146498750451720,If anyone makes an ‘I have corona virus’ joke for April fools day I s2g,0,0,0,0,0,0,1,0,0,0,1
2111,1245160055659528194,"How is that possible that China (1.3 Billion) Lost LESS people to Corona than USA ??
DOESN'T ADD UP!",0,0,0,0,0,0,1,1,0,0,0
6222,1245211926583361536,my grandma from guam has been sick for a while and we just found out that she tested positive for having corona virus im :(,0,0,0,0,0,1,0,0,0,0,0
4531,1245190404980563969,Hearing LeafyIsHere say coronavirus is the most surreal thing I've ever experienced,0,0,0,0,0,1,0,1,0,1,0
410,1245142590682365952,What of Cambridge and corona be like. April fool papers are still on in may june,0,0,0,0,0,0,0,0,0,0,1
888,1245146722080378881,"Tomorrow’s April fools, y’all think this corona thing is really all just a big joke ? 👉🏼👈🏼",0,0,0,0,0,0,0,0,0,0,1
6856,1245219287129714690,"ATTENTION!
Government: April Mop dibatalkan, karena pandemi corona.
Me: Bacot anying!",0,0,0,0,0,1,0,0,0,1,1
5920,1245208121687097345,Dear @Google did you refuse to help the American people deal with Covid-19?,0,0,0,0,0,0,0,0,0,1,1
4318,1245187762652766209,"I just pulled a @bobbyberk on my bedroom thanks to good ole corona. No indoor plants yet, but rest assured they’re on their way.",1,0,0,0,0,0,0,0,0,0,1
3714,1245180309919932416,im planning on being sober NOW but the moment this coronavirus shit dies down im railing a hundred lines of coke,1,0,0,0,0,0,0,0,0,0,1
4224,1245186456819126274,The coronavirus really ruined the opportunity to get a gf my senior year😕,1,0,0,0,0,1,0,0,0,0,1
115,1245139754901032965,"Someone should pls remind #COVID2019 that this is April o,we left March already (it month )so bye bye to corona 🙏🏼🙏🏼🙏🏼🔥",1,0,0,0,0,0,0,0,0,0,1
7724,1245232440051892231,so y’all telling me that the coronavirus ISN’T just an april fools joke? 😭,0,0,0,1,0,1,0,0,0,0,1
551,1245143776730836992,"@tipsyenupo 🤣🤣🤣🤣🤣

So you no go ask me if I dey okay abi?

Oya, me sef wan chop CORONA money. Link me up abeg 🚶 🚶🚶 🚶",0,0,0,0,0,0,0,0,0,0,1
2380,1245163515893231616,"fuck the coronavirus, taking people’s jobs, and lives away. this shit hurts my heart😔",0,0,0,0,0,1,1,0,0,0,0
4940,1245196197268250630,this extension for this coronavirus jus ruined more of our wedding plans 🙄 i’m over it .,0,0,0,0,0,0,1,0,0,0,1
4827,1245194663218122752,Just want this coronavirus thing to be over so I can tell my parents about my man and we can start planning our wedding,1,0,0,0,0,0,1,0,0,0,1
7657,1245231395959496704,Pretty sure that's because every one of them would just as soon see him drop dead from the Coronavirus tomorrow.,0,0,0,1,0,0,0,0,0,1,0
9442,1247850580317556745,Gov.Justice and state officials will hold a daily press briefing on COVID-19 at 1 PM. @WTRF7News @WVGovernor #coronavirus #COVID19 #WV,0,0,0,0,0,0,0,0,1,0,0
6176,1245211272989290513,As soon as this coronavirus chaos and lockdown is done I’m getting another tattoo ASAP.,1,0,0,0,0,0,0,0,0,1,0
4486,1245189809875718145,"coronavirus in the USA
Blind Faith In Religion Destroys Our Ability To Critically Think For Ourselves...",0,0,0,1,0,1,0,0,0,0,1
8730,1245247704785010689,@ysjagan ask private operators vechiles to make them Live saving ambulance services.ask IT PROFESSIONALS TO MAKE CORONA APP,1,0,0,0,0,0,1,0,0,0,0
5449,1245202354737008641,"we all wanted to end this #COVID19 
praying for a cure and vaccine that our dear scientists, investigators and doctors can devise! 🙏",0,0,1,0,0,0,0,0,0,0,0
5742,1245205997599088640,People.!!! RT.. we are never going to get ahead of #COVID19 without universal #TestAndTrace and #SocialDistancing,0,0,0,0,1,0,1,0,0,1,0
7128,1245222903471394816,Don’t pretend you have corona today lmao just stay inside and be normal,1,0,0,0,0,0,0,0,0,1,1
1817,1245156784240824321,this Corona shit really dragging its self....like damn I wanna go out to eat,0,0,0,0,0,0,1,0,0,0,0
5427,1245202107117920257,ANOTHER example of someone helping others in need 👏🏽 #covid19 #covidkindness,1,1,0,0,0,0,0,0,0,0,0
670,1245144943527702528,Trends will come and go but no lies obesere disappointed us with that corona song😂😂😂😂😂😂,0,0,0,0,0,0,0,0,0,0,1
8753,1245248101738336263,"Thank you for following us. 
Avoid too much content on #COVID19 , that stress can cause psychological issues.",1,0,0,0,0,0,0,0,1,0,0
898,1245146775687770118,"🚨RT my pinned tweet🚨
to let other people know how to make money online during this #COVID19 Quarantine!",1,0,0,0,0,0,0,0,0,1,1
1988,1245158739449122819,If I see any of you make jokes about the Coronavirus for April fool's I will block you. It's not funny,0,0,0,0,0,0,1,0,0,0,0
5696,1245205459356827648,Father Is A New Month Regardless Of Corona Im Still Alive 😭😥😇😁🙏🙏,1,1,0,0,0,0,0,0,0,0,0
9118,1245253676542783492,"when i first saw the news abt jaejng +ve covid19, i had a strong feeling it was a joke 🙂 bad move bro",0,0,0,0,0,1,1,0,0,0,1
8150,1245238984390905856,"@official_bottom to take my mind of the coronavirus, in the evenings i watch itv plenty of sauce and nothing to worry about",1,0,0,0,0,0,0,0,1,0,0
8595,1245245929382236162,"More people have died of the new #coronavirus in Italy, Spain, the US and France than in China, where it originated.",0,0,0,0,1,1,1,0,0,0,0
8958,1245251382757777408,"PTI_News: 23 new coronavirus cases in Delhi, total rises to 120: Health Department",0,0,0,0,0,0,0,0,1,0,0
7489,1245228480918433792,Naa I gotta worry bout you bitches saying April fools y’all don’t got corona  gtf 😂😂😂😂😂😂😂,0,0,0,0,0,0,0,0,0,0,1
2432,1245164295442194432,Fedex just closed all stores at 6pm unannounced. Now corona is starting to piss me off,0,0,0,0,0,0,1,0,0,0,0
5506,1245203113876865026,the people who live above me both let me know via letter in my mailbox that they both have corona!!!! love that!!!!,0,0,0,0,0,0,0,0,0,1,1
7749,1245232952696541185,real shit j chilling til this corona hoe go away,1,0,0,0,0,0,1,0,0,0,0
3556,1245178464472379392,"Is it possible to put aside our differences until the coronavirus is under control, then we can return to our petty behavior.",1,0,0,1,0,0,0,0,0,0,0
1687,1245155272693182465,People gonna make jokes about having Corona virus on April fool's day aren't they?,0,0,0,0,0,0,0,0,0,0,1
1963,1245158400566190086,"I would want to take Z pack  and hydroxychloroquine, if I get corona virus!",0,0,0,1,1,0,0,0,0,0,0
90,1245139586772336641,@anthvnyhern Yea i get that but i know people that were still making moves while corona was here the first 2 weeks 💀💀,0,0,0,1,0,0,1,0,0,0,1
721,1245145349926400000,"#Mitchplease tRump managed to find time to golf while he was being impeached, so he could have found time to deal with the #coronavirus.",0,0,0,0,0,0,1,0,0,0,0
9180,1245254406301454336,"Breaking #FoxNews Alert : Coronavirus death toll in US reaches 4,000",0,0,0,0,0,0,0,0,1,0,0
1993,1245158779328401408,“We can’t stop now...Stay with this...It’s not forever.” @jjhorgan #COVID19 #PhysicalDistancing,1,0,0,0,0,0,0,0,0,0,0
5249,1245199984967987201,I guess there is no chance the #COVID19 is the worse ever April fools joke and we will learn it today?,0,0,0,1,0,1,0,0,0,0,1
7929,1245235616167669760,Today would’ve been perfect for Coronavirus to turn around and be like April Fools and none of this had actually happened imagine 😕,0,0,0,1,0,1,0,0,0,0,1
6770,1245218087835709443,"🇩🇴 Dominican Republic has had 1,109 cases with 51 (4.6%) deaths.
#COVID19 #Coronavirus #DominicanRepublic",0,0,0,0,0,0,0,0,1,0,0
834,1245146247423459328,"Paraphrasing from Mark Watney:

Fuck you, March.

#coronavirus @andyweirauthor #themartian",0,0,0,0,0,0,1,0,0,0,0
2868,1245170016208793601,"This guide shares the hints of coronavirus lockdown around the globe 
#Tech",0,1,0,0,1,0,0,0,1,1,1
5346,1245201294320689153,"As I was saying,

Coronavirus tested positive for @smart_MS3, and it’ll be fatal.",0,0,0,0,0,1,0,0,0,0,0
3432,1245176831969382400,lowkey want the government to say “april fools corona isn’t real” tomorrow,1,0,0,0,0,0,0,0,0,0,1
457,1245143085140660224,if boris doesn’t say april fools about the corona today i’m gonna be fumin,1,0,0,0,0,0,0,0,0,0,1
5690,1245205329102733312,In 30 years there’s gonna be an American Girl doll called Corona Christy,0,0,0,0,0,0,0,0,0,1,1
7355,1245226326384132097,Cars clothes and big booty hoes mean nothing in the face of this corona virius plauge,0,0,0,0,0,1,1,0,0,0,1
4213,1245186369846038530,"Day8
Only for family all time and full21day
#21daylockdown for No frnz...and no relatives
And especially no entry for corona",1,0,0,0,0,1,0,0,0,0,0
9511,1247851833734856705,"Fuck corona🖕🖕
Hard times teach alot of lessons
We learn we conquer 🙏",1,1,1,0,0,0,0,0,0,0,0
4562,1245190846036586496,"Biological Warfare by China

Dirty Wuhan #Coronavirus Pandemic from #Communist ☭ #China 🇨🇳",0,0,0,0,0,0,1,1,0,0,0
3794,1245181397700087809,"Gentle reminder that tweeting “I have coronavirus” tomorrow as an april fools prank is not funny, just tasteless and insensitive.",0,0,0,0,0,0,1,0,0,1,0
9925,1247861686217912324,Y’all really think this corona virus out here came out of nowhere.. damn gov trying to kill off population,0,0,0,0,0,0,1,1,0,0,0
1046,1245148063959642114,Honestly don’t think people should go to Costco anymore a lot of people are testing positive of Coronavirus,0,0,0,0,1,0,0,0,0,1,0
4679,1245192444163108864,The main two topics is Tik-Tok and Coronavirus 😂 #myasu,0,0,0,0,0,1,0,0,0,0,1
7186,1245223809621192704,Pretty sure all this Lysol I’m spraying is gonna kill me and/or damage my respiratory system before Coronavirus even has a chance to,0,0,0,1,0,0,0,0,0,0,1
6079,1245210169950248960,Labor High Court sets various prisoners free to stem the outbreak of coronavirus,0,0,0,0,0,0,0,0,1,0,0
7443,1245227839588204544,America's Alberta is also getting hurt by the combined impact of lower crude prices and the coronavirus.,0,0,0,0,0,1,0,0,1,0,0
786,1245145811970928641,First time leaving the house in so long. Gas is 1.33????? Corona acting a bit naughty lately 😳,0,0,0,0,0,1,1,0,0,1,0
9347,1247848436587692038,"Yes, you heard correctly-SO basically we do not know what the actual number of deaths are from the Coronavirus??",0,0,0,0,0,0,0,1,0,1,0
3160,1245173234082840576,1720: the plague 1820: the cholera outbreak 1920: spanish flu 2020: coronavirus. coincidence I think not,0,0,0,1,1,0,0,0,0,0,1
9006,1245252242283712513,hasn’t even been a half hour into April (in California) and already there’s been one ill-conceived coronavirus April Fools joke,0,0,0,0,0,0,1,0,0,0,0
7118,1245222772936183809,"The tuberculosis BCG vaccine, could be a potential weapon in combatting the deadly #coronavirus. Hope it works!",1,0,0,0,0,0,0,0,0,0,0
3821,1245181878312804352,"Uh oh...

I’ve fallen down the YouTube rabbit hole. Fck Covid19",0,0,0,0,0,0,1,0,0,0,0
3915,1245183085832024066,"Expose this corrupt system that leaves 99% of the population in 3rd world conditions.

#COVID19",0,0,0,0,0,0,1,0,0,0,0
4168,1245185766495408128,All airports and their parking areas can be used as hospitals for corona affected patients.,1,0,0,0,0,0,0,0,0,0,0
7364,1245226492604354561,a7s my bday isnt going to be special cause of corona 😔,0,0,0,0,0,1,1,0,0,0,0
4949,1245196285130358785,"My cousin is in the hospital due to the Coronavirus , y’all needa start taking this serious DONT wait till a loved one gets it 🤦🏼‍♀️",0,0,0,0,1,1,0,0,0,0,0
8532,1245245078752448513,Me and my villagers on ac are in a prayer circle to make corona disappear wish us luck.,0,0,1,0,0,0,0,0,0,0,0
9283,1247842085887238144,"Jack's boss is currently in intensive care due to coronavirus.

Jack is a buffoon.

Don't be like Jack.",0,0,0,0,0,0,1,0,0,0,1
8072,1245237775680573441,Okay need to know 100% this flipping Corona can not start with a streaming runny nose and sneezing can it?  #coronavirus #COVID19,0,0,0,0,1,0,0,0,0,0,0
47,1245139225944571904,Can we please cancel the year 2020 and get a new year??? This year is defective! #COVID19 #coronavirus,0,0,0,0,0,0,1,0,0,0,1
9142,1245254028554010625,Waking up to the news that a 13 year old boy has passed away with coronavirus. How utterly heartbreaking. Goodbye BBC news #medtwitter,0,0,0,0,0,1,0,0,0,0,0
6746,1245217857518088192,why tf no one Talking abt the corona virus ???? is school canceled for anyone else too??,0,0,0,0,1,0,1,0,0,0,0
2093,1245159857776254978,"told my lola that i miss her and she told me she was crying cause she missed me too 🥺

damn corona",0,0,0,0,0,1,0,0,0,0,0
3951,1245183548866297864,"Unfortunately, I’m a female so I still bleed every month. So no, I don’t have corona. Fuck you. 🙃",0,0,0,0,0,0,1,0,0,0,0
3704,1245180167162601472,If ur hands ain’t dry asf u definitely got the corona,0,0,0,0,1,0,1,0,0,0,1
2978,1245171232800034816,"Substantial claims require substantial evidence. Remember that next time you see a conspiracy theory about covid.
#COVID19 #coronavirus",0,0,0,0,0,0,1,1,0,1,0
6639,1245216619535761409,Five minutes of #Hannity ‘s alternate reality is all I can take. #coronavirus #UniteBlue #ImpeachedForever #TheResistance,0,0,0,0,0,0,1,0,0,1,0
9495,1247851532747325442,"#COVID19
#JammuAndKashmir 
Wearing of face masks made mandatory for all officers, staff and visitors of Civil Secretariat JK.",0,0,0,0,0,1,0,0,1,0,0
8619,1245246202767163393,HERO OF THE TIME MURAD ALI SHAH PLEASE CHECK INCREASE IN THE CORONA VIRUS CASES YOU HAVE LEFT PUNJAB BEHIND BEST PERFORMANCE,0,0,0,0,1,0,1,0,0,0,0
